,timeOpen,open,close,volume,marketCap,timestamp,high,low
0,2016-12-23T00:00:00.000Z,7.5769500732,7.1661500931,19613100.0,624956487.409,2016-12-23T23:59:59.999Z,7.691740036,7.1611399651
1,2016-12-24T00:00:00.000Z,7.1524200439,7.2657699585,7626020.0,633871896.431,2016-12-24T23:59:59.999Z,7.4054298401,7.1524200439
2,2016-12-25T00:00:00.000Z,7.2648501396,7.1750798225,8671840.0,626189631.467,2016-12-25T23:59:59.999Z,7.3416600227,7.1388602257
3,2016-12-26T00:00:00.000Z,7.1321001053,7.2740898132,5836810.0,635060698.562,2016-12-26T23:59:59.999Z,7.3338198662,7.0475101471
4,2016-12-27T00:00:00.000Z,7.2763700485,7.1708202362,8778610.0,626268701.017,2016-12-27T23:59:59.999Z,7.3225798607,7.0904698372
5,2016-12-28T00:00:00.000Z,7.1489500999,7.5201101303,17453300.0,657011884.058,2016-12-28T23:59:59.999Z,7.624060154,7.0822501183
6,2016-12-29T00:00:00.000Z,7.5391302109,8.2841596603,27543800.0,724028106.502,2016-12-29T23:59:59.999Z,8.5274095535,7.5391302109
7,2016-12-30T00:00:00.000Z,8.2898797989,8.1599798203,13909900.0,713433620.431,2016-12-30T23:59:59.999Z,8.4660902023,8.0546798706
8,2016-12-31T00:00:00.000Z,8.1511497498,7.9690999985,9066800.0,696993600.01,2016-12-31T23:59:59.999Z,8.1585597992,7.9093799591
9,2017-01-01T00:00:00.000Z,7.9823098183,8.1725702286,14731700.0,715049207.868,2017-01-01T23:59:59.999Z,8.4712295532,7.9823098183
10,2017-01-02T00:00:00.000Z,8.1708698273,8.3785104752,14579600.0,733331653.923,2017-01-02T23:59:59.999Z,8.4363298416,8.0544099808
11,2017-01-03T00:00:00.000Z,8.3745803833,9.7252502441,33625200.0,851512055.174,2017-01-03T23:59:59.999Z,9.9968004227,8.3171701431
12,2017-01-04T00:00:00.000Z,9.7092895508,11.2516002655,41051200.0,985515893.451,2017-01-04T23:59:59.999Z,11.2763996124,9.5598096848
13,2017-01-05T00:00:00.000Z,11.2868003845,10.2544002533,41557400.0,898497892.252,2017-01-05T23:59:59.999Z,11.8908996582,9.402680397
14,2017-01-06T00:00:00.000Z,10.2857999802,10.254699707,29471800.0,898845927.691,2017-01-06T23:59:59.999Z,10.6291999817,9.627289772
15,2017-01-07T00:00:00.000Z,10.2409000397,9.867190361,23153600.0,865194523.291,2017-01-07T23:59:59.999Z,10.2804002762,9.585849762
16,2017-01-08T00:00:00.000Z,9.8725795746,10.2897996902,16676600.0,902576769.005,2017-01-08T23:59:59.999Z,10.3948001862,9.8289003372
17,2017-01-09T00:00:00.000Z,10.3137998581,10.3255996704,25718300.0,906044584.406,2017-01-09T23:59:59.999Z,10.7838001251,10.1365995407
18,2017-01-10T00:00:00.000Z,10.3695001602,10.5495996475,10879700.0,926031182.645,2017-01-10T23:59:59.999Z,10.6898002625,10.2897996902
19,2017-01-11T00:00:00.000Z,10.5415000916,9.7177600861,26823500.0,853319721.866,2017-01-11T23:59:59.999Z,10.6639003754,9.4568004608
20,2017-01-12T00:00:00.000Z,9.7213897705,9.8613300323,30453800.0,866237621.961,2017-01-12T23:59:59.999Z,10.0839996338,9.1755800247
21,2017-01-13T00:00:00.000Z,9.8272199631,9.7694997787,25066600.0,858481082.07,2017-01-13T23:59:59.999Z,9.8538198471,9.514380455
22,2017-01-14T00:00:00.000Z,9.786450386,9.6466598511,20085800.0,847990589.649,2017-01-14T23:59:59.999Z,9.8908395767,9.443980217
23,2017-01-15T00:00:00.000Z,9.829199791,9.9042596817,14837900.0,870948977.494,2017-01-15T23:59:59.999Z,9.9996204376,9.597410202
24,2017-01-16T00:00:00.000Z,9.8835296631,9.6365003586,14937400.0,847706512.703,2017-01-16T23:59:59.999Z,9.9259195328,9.5835695267
25,2017-01-17T00:00:00.000Z,9.6396198273,10.3023004532,18391900.0,906597925.251,2017-01-17T23:59:59.999Z,10.6104001999,9.5446195602
26,2017-01-18T00:00:00.000Z,10.2964000702,10.2278003693,10788200.0,900365728.207,2017-01-18T23:59:59.999Z,10.5167999268,9.9352903366
27,2017-01-19T00:00:00.000Z,10.2405004501,10.3971996307,8347550.0,915611848.672,2017-01-19T23:59:59.999Z,10.4440002441,10.178899765
28,2017-01-20T00:00:00.000Z,10.3867998123,10.6006002426,10992800.0,933854252.254,2017-01-20T23:59:59.999Z,10.7627000809,10.3521003723
29,2017-01-21T00:00:00.000Z,10.5954999924,10.9091997147,11937600.0,961383820.322,2017-01-21T23:59:59.999Z,10.9778003693,10.5799999237
30,2017-01-22T00:00:00.000Z,10.9100999832,10.7032003403,8678620.0,943567856.037,2017-01-22T23:59:59.999Z,10.9717998505,10.5762996674
31,2017-01-23T00:00:00.000Z,10.7098999023,10.8207998276,7267210.0,954275900.111,2017-01-23T23:59:59.999Z,10.8446998596,10.6689996719
32,2017-01-24T00:00:00.000Z,10.7278995514,10.6324996948,8327330.0,938004330.343,2017-01-24T23:59:59.999Z,10.7722997665,10.5712995529
33,2017-01-25T00:00:00.000Z,10.6184997559,10.5705003738,6751450.0,932866677.889,2017-01-25T23:59:59.999Z,10.6184997559,10.484000206
34,2017-01-26T00:00:00.000Z,10.567199707,10.589099884,8465020.0,934844927.991,2017-01-26T23:59:59.999Z,10.6676998138,10.5135002136
35,2017-01-27T00:00:00.000Z,10.5840997696,10.5373001099,7189170.0,930599698.773,2017-01-27T23:59:59.999Z,10.607000351,10.4422998428
36,2017-01-28T00:00:00.000Z,10.5382995605,10.5649995804,6580700.0,933378689.534,2017-01-28T23:59:59.999Z,10.5832004547,10.4293003082
37,2017-01-29T00:00:00.000Z,10.5616998672,10.484000206,4689950.0,926548657.003,2017-01-29T23:59:59.999Z,10.5697002411,10.4517002106
38,2017-01-30T00:00:00.000Z,10.4938001633,10.5712003708,8042180.0,934593362.057,2017-01-30T23:59:59.999Z,10.7139997482,10.4665002823
39,2017-01-31T00:00:00.000Z,10.5642004013,10.7274999619,11648700.0,948748952.189,2017-01-31T23:59:59.999Z,10.7487001419,10.5450000763
40,2017-02-01T00:00:00.000Z,10.7412996292,10.7320995331,12852200.0,949491718.191,2017-02-01T23:59:59.999Z,10.8472003937,10.556599617
41,2017-02-02T00:00:00.000Z,10.7355003357,10.8213996887,10172500.0,957731836.098,2017-02-02T23:59:59.999Z,10.8880996704,10.55189991
42,2017-02-03T00:00:00.000Z,10.8125,11.1145000458,12897800.0,984019776.178,2017-02-03T23:59:59.999Z,11.1145000458,10.7550001144
43,2017-02-04T00:00:00.000Z,11.1287002563,11.4335002899,14139500.0,1012625892.73,2017-02-04T23:59:59.999Z,11.5015001297,11.1287002563
44,2017-02-05T00:00:00.000Z,11.442199707,11.3529996872,5942960.0,1005855020.81,2017-02-05T23:59:59.999Z,11.4861001968,11.3169002533
45,2017-02-06T00:00:00.000Z,11.3538999557,11.3893995285,5695440.0,1009440329.89,2017-02-06T23:59:59.999Z,11.475399971,11.3445997238
46,2017-02-07T00:00:00.000Z,11.4252996445,11.5152997971,7629640.0,1020961129.98,2017-02-07T23:59:59.999Z,11.6098003387,11.4149999619
47,2017-02-08T00:00:00.000Z,11.5402002335,11.4312000275,9688630.0,1013867330.85,2017-02-08T23:59:59.999Z,11.630399704,11.2433996201
48,2017-02-09T00:00:00.000Z,11.4358997345,11.0321998596,18400300.0,978825689.733,2017-02-09T23:59:59.999Z,11.5979995728,10.6745004654
49,2017-02-10T00:00:00.000Z,11.0450000763,11.2789001465,11914200.0,1001069227.5,2017-02-10T23:59:59.999Z,11.3446998596,10.7812004089
50,2017-02-11T00:00:00.000Z,11.2908000946,11.3494997025,7544520.0,1007694075.63,2017-02-11T23:59:59.999Z,11.4317998886,11.2424001694
51,2017-02-12T00:00:00.000Z,11.3533000946,11.3992004395,6264900.0,1012466457.08,2017-02-12T23:59:59.999Z,11.4013004303,11.3039999008
52,2017-02-13T00:00:00.000Z,11.383600235,11.2694997787,7216520.0,1001304092.7,2017-02-13T23:59:59.999Z,11.394900322,11.1740999222
53,2017-02-14T00:00:00.000Z,11.2863998413,13.0251998901,42911500.0,1157709435.18,2017-02-14T23:59:59.999Z,13.3306999207,11.2863998413
54,2017-02-15T00:00:00.000Z,13.0396995544,12.9196996689,18464700.0,1148742628.1,2017-02-15T23:59:59.999Z,13.0396995544,12.6371002197
55,2017-02-16T00:00:00.000Z,12.920999527,12.9036998749,38002600.0,1147726667.72,2017-02-16T23:59:59.999Z,12.920999527,12.5446996689
56,2017-02-17T00:00:00.000Z,12.8985004425,12.6765003204,11636500.0,1127915203.81,2017-02-17T23:59:59.999Z,12.9081001282,12.6646003723
57,2017-02-18T00:00:00.000Z,12.7083997726,12.8101997375,9370010.0,1140211196.72,2017-02-18T23:59:59.999Z,12.825799942,12.6787996292
58,2017-02-19T00:00:00.000Z,12.8176002502,12.7585000992,7799740.0,1136008890.25,2017-02-19T23:59:59.999Z,12.8732995987,12.7144002914
59,2017-02-20T00:00:00.000Z,12.7651996613,12.430100441,12994400.0,1107158285.28,2017-02-20T23:59:59.999Z,12.8966999054,12.430100441
60,2017-02-21T00:00:00.000Z,12.3422002792,12.6683998108,15183300.0,1128781639.84,2017-02-21T23:59:59.999Z,12.7708997726,12.210100174
61,2017-02-22T00:00:00.000Z,12.6871995926,12.5996999741,10360900.0,1123050432.67,2017-02-22T23:59:59.999Z,12.7624998093,12.5525999069
62,2017-02-23T00:00:00.000Z,12.5980997086,13.1194000244,14522300.0,1169783161.22,2017-02-23T23:59:59.999Z,13.2077999115,12.5637998581
63,2017-02-24T00:00:00.000Z,13.1343002319,13.0691995621,19574400.0,1165715764.87,2017-02-24T23:59:59.999Z,13.2322998047,12.8828001022
64,2017-02-25T00:00:00.000Z,13.0637998581,13.5487003326,18533900.0,1208911982.88,2017-02-25T23:59:59.999Z,13.7238998413,12.9806995392
65,2017-02-26T00:00:00.000Z,13.5177001953,14.5200004578,20307500.0,1296040793.88,2017-02-26T23:59:59.999Z,14.5431003571,13.3952999115
66,2017-02-27T00:00:00.000Z,14.5058002472,15.3964996338,31667000.0,1374757041.1,2017-02-27T23:59:59.999Z,15.6752004623,14.2740001678
67,2017-02-28T00:00:00.000Z,15.4506998062,15.817199707,65478900.0,1412825288.28,2017-02-28T23:59:59.999Z,16.0594005585,15.1232995987
68,2017-03-01T00:00:00.000Z,15.8472003937,17.3497009277,44927500.0,1550251865.18,2017-03-01T23:59:59.999Z,17.371099472,15.5588998795
69,2017-03-02T00:00:00.000Z,17.3553009033,19.0301990509,83627104.0,1701011947.7,2017-03-02T23:59:59.999Z,19.3530006409,16.954000473
